,Children,Age,Income,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,TimelyResponse,Fixes,Replacements,Reliability,Options,Respectfulness,Courteous,Listening
6473,0,61,34567.24,Female,No,17.24156,11,0,1,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,No,Electronic Check,45.72931,182.4653,4013.312414,5,3,4,2,3,3,3,3
6474,0,82,56960.58,Female,No,14.57952,16,0,0,Yes,Month-to-month,No,No,DSL,Yes,No,No,Yes,Yes,No,No,No,Yes,Bank Transfer(automatic),60.6238,127.4738,5450.679529999999,6,4,5,4,3,5,5,5
6475,3,26,5277.14,Female,No,12.08255,16,0,1,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Credit Card (automatic),66.60339,134.9509,5717.952139999999,2,2,3,3,4,3,2,2
6476,3,39,41795.89,Female,No,9.174785,15,1,1,No,One year,No,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Bank Transfer(automatic),60.4218,182.447,5332.826382,2,2,1,4,1,3,2,3
6477,1,23,35669.12,Male,No,9.642833,17,1,1,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Bank Transfer(automatic),69.02835999999999,174.9882,6658.685288000001,5,5,4,3,4,4,3,4
6478,4,32,81934.59,Female,No,5.616141000000001,11,0,0,No,Two Year,No,No,DSL,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Electronic Check,68.3716,172.4705,6510.228805,4,3,5,3,3,3,3,3
6479,2,26,39250.53,Male,No,12.38401,10,2,1,No,Two Year,No,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Bank Transfer(automatic),55.49975,192.4885,5021.065195,3,4,3,4,3,5,5,4
6480,3,85,47986.4,Female,No,9.162228,14,2,1,No,Two Year,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Electronic Check,44.727140000000006,164.9647,4384.720336,2,3,3,3,3,2,5,3
6481,0,35,21977.29,Female,No,10.24775,11,1,0,No,Month-to-month,No,Yes,None,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Electronic Check,54.28015,210.138,5047.950436,3,3,4,4,4,2,4,3
6482,7,46,23707.75,Female,No,14.78077,13,2,0,Yes,Two Year,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,No,No,No,Credit Card (automatic),70.85122,129.9778,6616.596671,4,4,3,4,3,3,5,3
6483,5,26,37990.93,Male,Yes,11.73432,14,0,0,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Mailed Check,44.60033,242.6106,4966.413605,4,4,3,3,4,3,3,4
6484,2,56,48459.16,Male,No,6.34319,9,2,0,Yes,One year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Electronic Check,70.2223,217.4725,6289.621165,4,4,4,3,4,4,3,3
6485,3,31,112097.3,Female,No,15.07177,5,0,2,No,Two Year,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Electronic Check,48.25953,182.4433,4843.627918,3,2,3,5,3,2,2,2
6486,0,71,10542.11,Male,No,10.15175,11,1,0,No,Month-to-month,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Electronic Check,66.57869000000001,184.9634,6289.493619,5,6,4,3,4,6,6,4
6487,1,62,7330.64,Female,No,10.31702,6,2,0,Yes,One year,Yes,No,None,Yes,Yes,No,No,No,No,Yes,No,No,Bank Transfer(automatic),55.09779,137.4684,4769.381102,2,3,4,5,3,5,4,2
6488,1,74,57760.15,Female,No,8.668032,12,1,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,No,No,No,No,No,Credit Card (automatic),64.5515,114.9728,5312.093214,2,3,3,6,3,2,3,4
6489,8,78,27947.45,Male,No,9.713017,12,1,1,No,Month-to-month,Yes,No,None,Yes,No,No,Yes,No,No,Yes,Yes,No,Electronic Check,62.813030000000005,197.6288,5895.142664,3,2,4,3,3,4,4,3
6490,3,28,35207.1,Male,No,5.996711,15,1,1,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Credit Card (automatic),68.47895,277.6375,6520.882525,3,3,4,4,4,4,4,4
6491,0,38,35242.17,Female,No,9.40677,9,2,0,Yes,Month-to-month,No,No,None,Yes,No,Yes,No,Yes,No,Yes,No,No,Credit Card (automatic),71.30636,120.0035,6233.777957,2,3,3,3,3,2,2,4
6492,3,55,17176.02,Male,No,3.824619,14,3,0,No,Two Year,No,No,DSL,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Credit Card (automatic),55.15375,172.4404,5413.024984000001,3,2,3,5,4,3,4,2
6493,0,43,1943.56,Male,No,12.1873,7,2,0,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Yes,Bank Transfer(automatic),59.92546,147.4421,5170.661902000001,4,5,3,3,4,5,4,1
6494,2,24,25163.87,Female,No,12.97823,14,1,0,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Mailed Check,71.82981,177.4945,6873.906816,4,5,4,4,2,5,6,5
6495,1,66,6385.6,Female,No,5.546215,10,3,0,Yes,One year,No,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Mailed Check,70.44254000000001,232.6228,6372.288678,3,5,3,3,3,5,4,4
6496,4,73,31717.01,Nonbinary,No,14.324720000000001,15,1,0,No,Month-to-month,Yes,Yes,None,Yes,No,No,No,No,No,No,Yes,No,Electronic Check,57.83255,114.9658,4937.838244,2,3,2,3,5,3,2,4
6497,0,19,55493.0,Female,No,8.491828,13,0,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,No,Mailed Check,63.665969999999994,240.1149,5843.100552,4,5,4,4,3,4,5,2
6498,1,28,33352.93,Male,No,13.17714,11,0,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,No,No,Yes,Bank Transfer(automatic),68.61371,157.4836,5959.938845000001,4,4,4,6,2,2,3,3
6499,1,67,48134.77,Male,No,10.84393,18,1,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Electronic Check,66.38880999999999,230.1051,6008.7070619999995,3,2,3,6,3,2,3,3
6500,4,43,34617.96,Female,No,11.525319999999999,16,0,0,No,One year,No,Yes,None,Yes,No,No,Yes,No,No,Yes,No,No,Mailed Check,62.19865,127.4586,5527.897933,4,6,4,4,3,4,3,4
6501,1,34,31461.9,Male,No,8.594847999999999,10,1,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Mailed Check,65.62879000000001,172.4404,6278.608690999999,4,4,4,4,3,5,4,4
6502,0,86,23469.83,Female,No,8.202418,12,1,0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Credit Card (automatic),68.55374,154.9919,6232.543979,3,4,3,5,3,3,4,5
6503,2,19,15247.84,Male,No,11.555539999999999,6,0,0,No,One year,Yes,No,DSL,Yes,No,No,No,No,No,No,Yes,Yes,Bank Transfer(automatic),54.68209,127.4421,5294.782338,2,2,2,2,3,3,1,2
6504,1,85,41944.34,Female,No,9.228351,11,1,1,No,Two Year,No,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,No,Bank Transfer(automatic),63.5876,129.9598,5770.223241,2,2,2,4,3,2,2,3
6505,2,31,29981.69,Female,No,8.006528999999999,13,2,0,No,Two Year,No,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,Yes,Electronic Check,67.43143,159.9349,5934.434665,6,5,5,2,3,5,5,4
6506,0,60,21430.34,Female,No,11.65773,7,1,0,No,One year,No,Yes,DSL,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Mailed Check,69.04134,152.4742,6282.538237,3,3,2,1,2,3,2,4
6507,0,83,19662.72,Female,No,6.933231,15,0,0,No,One year,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Mailed Check,51.43223,290.1604,4889.524004999999,3,4,5,3,3,3,2,2
6508,1,39,24901.05,Male,Yes,12.385760000000001,19,1,0,No,Two Year,No,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Mailed Check,58.65834,232.62400000000002,5862.86904,4,4,5,5,3,5,6,2
6509,9,49,58924.78,Female,Yes,13.52159,13,3,1,No,Month-to-month,No,Yes,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Bank Transfer(automatic),46.58314,222.6281,5142.752759,2,2,2,3,5,3,3,2
6510,3,85,35713.16,Female,No,9.021117,19,0,0,Yes,Two Year,No,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Mailed Check,54.617290000000004,222.65,5066.033383,3,2,3,3,4,4,2,5
6511,8,28,41639.69,Female,No,11.58496,9,0,0,No,One year,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,Yes,Mailed Check,52.55441,147.4783,4767.338494,5,4,4,5,2,3,5,5
6512,3,80,146317.6,Male,No,9.167299,12,2,1,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,No,No,No,No,Yes,Mailed Check,62.05469,147.4564,5735.926133,4,4,4,2,5,4,4,2
6513,0,85,61647.47,Male,No,6.9773190000000005,10,0,0,Yes,Two Year,No,Yes,None,Yes,No,Yes,Yes,No,No,No,No,Yes,Credit Card (automatic),54.262190000000004,104.9923,4578.436559000001,3,3,3,3,4,3,4,4
6514,2,65,47386.49,Female,No,8.672044,7,1,2,No,Month-to-month,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,No,Yes,Bank Transfer(automatic),39.65071,114.9509,3764.3498240000004,1,2,1,4,5,2,3,3
6515,2,30,61676.36,Male,No,10.537939999999999,12,2,0,Yes,One year,No,No,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,Yes,Electronic Check,57.48138,147.4783,5062.064883,3,3,2,2,2,4,3,4
6516,9,64,28091.18,Female,No,8.259143,15,0,0,No,Month-to-month,Yes,No,None,Yes,No,No,No,Yes,No,No,Yes,Yes,Credit Card (automatic),62.98765,127.4887,5632.641719,4,5,4,3,3,5,3,3
6517,0,62,60981.45,Female,No,11.4928,11,1,0,No,One year,No,No,Fiber Optic,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Mailed Check,64.02167,242.6326,5806.4669969999995,3,4,3,2,4,3,4,3
6518,1,30,6961.83,Male,No,9.120411,11,0,1,No,One year,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Credit Card (automatic),47.32828,194.9581,4453.928623,4,4,3,3,2,4,4,4
6519,1,70,84595.21,Male,Yes,5.881302,12,0,2,No,Month-to-month,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Electronic Check,52.83051999999999,154.9919,5109.745715999999,4,4,4,3,2,5,3,3
6520,1,68,5960.43,Female,No,8.696081,15,1,2,No,One year,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,No,Yes,Bank Transfer(automatic),42.83737,137.4392,3673.166054,4,4,4,2,3,3,3,3
6521,5,40,38678.23,Female,No,7.235001,11,1,1,No,One year,No,No,Fiber Optic,Yes,No,Yes,Yes,No,No,No,No,Yes,Electronic Check,42.82228,137.4686,3860.2503799999995,3,3,3,3,5,3,1,3
6522,0,77,33311.0,Female,No,3.786724,4,2,0,No,Month-to-month,No,No,None,Yes,No,No,Yes,No,Yes,Yes,No,No,Electronic Check,64.99919,139.9678,5527.078856,4,5,4,5,3,5,5,5
6523,0,38,24491.2,Male,No,10.48202,5,1,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,No,Yes,No,Yes,No,Electronic Check,60.09896,162.4689,5280.797475,4,3,3,3,4,5,3,2
6524,3,23,32499.82,Female,No,10.37854,13,0,0,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Electronic Check,59.125780000000006,162.497,5760.882737,3,4,3,2,3,2,5,4
6525,4,39,51434.21,Female,No,14.965229999999998,8,1,0,Yes,Two Year,No,No,None,Yes,No,No,No,Yes,No,No,Yes,Yes,Mailed Check,55.62195,127.4887,4957.1545909999995,3,4,4,4,3,4,4,5
6526,2,84,9970.03,Male,No,9.405325999999999,8,1,0,No,Month-to-month,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,No,No,No,Bank Transfer(automatic),45.30473,149.9778,3913.6523979999997,4,3,4,5,4,3,6,3
6527,7,65,52509.41,Male,No,13.403570000000002,13,1,0,No,One year,No,No,None,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Credit Card (automatic),70.54775,140.0342,6261.334731,4,4,3,5,3,3,4,3
6528,9,27,9835.23,Female,No,9.747473,16,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Mailed Check,54.88358,255.1417,5453.849281,6,5,3,3,4,4,3,6
6529,4,42,6790.51,Male,No,11.00941,16,1,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,No,No,Yes,Electronic Check,60.538709999999995,127.48200000000001,5267.174112,5,5,4,3,4,3,4,5
6530,2,46,54499.0,Male,No,10.75966,11,0,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No,No,Electronic Check,58.123630000000006,182.4676,5232.754859000001,4,3,5,3,5,3,3,3
6531,4,22,8705.1,Male,Yes,7.119743,13,3,3,Yes,Two Year,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card (automatic),37.5471,267.6427,4460.286319,5,3,3,2,5,4,4,5
6532,4,49,26489.38,Male,No,10.25971,16,1,0,No,Two Year,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Credit Card (automatic),69.91537,222.6326,6915.693645,3,3,3,4,2,5,5,4
6533,7,76,50514.83,Female,No,16.0888,10,1,0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Credit Card (automatic),60.10344,225.1457,6175.6876409999995,5,5,3,4,3,5,4,4
6534,1,34,62567.3,Female,No,9.811250999999999,15,1,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,No,Yes,Mailed Check,50.45458,149.9447,4894.222619,2,3,2,3,3,3,3,3
6535,4,71,53953.4,Female,Yes,14.53225,10,1,0,No,Month-to-month,No,Yes,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),56.7448,232.6378,5727.284488,4,4,4,3,3,4,2,3
6536,4,45,18556.55,Female,No,11.228639999999999,15,0,0,No,Two Year,Yes,No,None,Yes,Yes,No,No,Yes,No,Yes,No,No,Mailed Check,54.783190000000005,149.9913,4976.840428,3,3,3,5,2,4,4,2
6537,0,72,2047.66,Male,No,8.519817,8,0,1,Yes,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,No,Credit Card (automatic),47.1164,192.4404,4192.87684,4,5,4,2,4,5,4,4
6538,3,83,74459.99,Female,No,7.029845,14,1,0,No,Two Year,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Electronic Check,69.10177,192.4404,6003.545722,3,3,4,2,3,3,2,4
6539,6,61,22392.05,Male,No,5.71511,5,1,0,No,Two Year,Yes,No,None,Yes,No,No,No,Yes,No,No,No,No,Electronic Check,62.09112,92.5018,5399.269987,4,4,4,5,2,4,5,2
6540,3,85,46584.48,Female,Yes,9.753305000000001,12,0,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Mailed Check,36.7649,240.1149,3514.848918,3,2,3,4,4,3,3,3
6541,5,75,16709.84,Male,No,10.230960000000001,14,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,No,Electronic Check,66.77022,192.4404,5947.355869,2,2,3,3,5,2,2,2
6542,1,44,79331.78,Female,No,2.865785,11,1,2,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Bank Transfer(automatic),69.76805999999999,132.466,6451.51695,4,4,3,2,5,2,3,5
6543,1,30,25035.79,Nonbinary,No,13.77917,13,2,0,No,Month-to-month,No,No,DSL,No,No,No,Yes,Yes,Yes,No,Yes,No,Credit Card (automatic),40.87895,174.9699,4194.277707,3,3,1,2,4,2,2,4
6544,0,47,32022.13,Female,No,9.664759,4,0,1,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Electronic Check,56.69865,187.4847,5105.658715,4,3,3,2,5,4,5,5
6545,0,66,15801.36,Male,No,9.285369000000001,14,1,1,No,Two Year,No,No,DSL,Yes,No,No,No,No,Yes,No,Yes,Yes,Bank Transfer(automatic),60.18695,139.9512,5534.496572999999,5,5,5,3,4,5,4,3
6546,7,23,44495.59,Male,No,8.891296,13,3,0,No,Two Year,No,No,None,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Mailed Check,61.446709999999996,212.6695,6093.079399,3,5,4,5,4,5,5,3
6547,1,63,23662.64,Female,No,4.615568,9,0,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Bank Transfer(automatic),48.57121,192.4885,4218.975069,2,2,2,4,4,1,2,3
6548,6,62,50627.61,Male,No,10.70655,11,0,1,Yes,One year,No,No,None,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Electronic Check,47.23415,245.175,4841.832156,2,4,3,3,4,3,2,4
6549,0,79,23799.35,Female,No,10.36909,19,0,0,No,Two Year,Yes,No,None,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Credit Card (automatic),61.625690000000006,222.6792,5639.554704,4,4,4,3,3,4,3,5
6550,1,87,2374.07,Female,Yes,5.2994330000000005,7,2,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Electronic Check,52.55226,222.6143,5180.160828,5,5,4,4,5,5,5,5
6551,2,53,34352.13,Male,No,9.249944000000001,9,1,2,Yes,Two Year,Yes,No,DSL,Yes,Yes,Yes,No,No,No,No,No,No,Mailed Check,56.04565,127.4783,5282.5101460000005,4,4,3,3,3,5,4,4
6552,0,32,59646.13,Male,No,13.349329999999998,14,0,1,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes,No,Mailed Check,42.43922,192.4567,3850.216289,3,4,3,4,3,3,3,3
6553,1,58,8137.98,Female,No,13.56414,15,1,1,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Mailed Check,50.02343,174.9882,4904.424094,3,3,3,2,4,2,2,4
6554,2,36,11450.5,Male,No,15.353779999999999,9,1,0,No,Month-to-month,No,No,DSL,Yes,Yes,No,No,No,No,Yes,No,No,Mailed Check,52.5986,149.9447,5141.1802609999995,3,3,2,3,3,3,3,2
6555,2,64,99108.6,Male,No,10.59251,17,0,0,No,Two Year,No,No,DSL,Yes,Yes,No,No,No,Yes,Yes,No,No,Electronic Check,70.95714,162.4538,6557.961131,4,4,4,2,4,4,3,2
6556,3,59,27782.86,Female,No,10.756260000000001,15,1,1,No,Month-to-month,Yes,No,None,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,70.52835999999999,210.1518,6473.783327,5,5,4,5,2,5,4,6
6557,2,54,11273.45,Female,No,17.83372,13,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Bank Transfer(automatic),70.31796,144.9607,5877.690105,4,3,2,3,2,6,6,6
6558,0,67,82551.97,Male,No,11.554689999999999,13,1,0,No,Two Year,No,Yes,DSL,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Electronic Check,53.77815,132.4798,5163.021507,4,4,4,4,3,3,4,4
6559,0,77,95454.27,Female,Yes,5.954961,11,1,0,Yes,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Bank Transfer(automatic),63.294230000000006,220.1149,6035.974102,3,4,3,3,4,4,4,4
6560,0,66,27885.38,Male,No,6.0870809999999995,13,0,1,No,Two Year,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Mailed Check,52.36353,182.4433,5055.080442,3,2,4,3,4,3,4,5
6561,0,80,35175.65,Male,No,14.03161,6,1,0,No,Two Year,No,No,DSL,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Credit Card (automatic),61.11318000000001,132.466,5640.593251,3,5,2,4,3,4,5,3
6562,3,45,50766.63,Male,Yes,13.21732,15,0,0,Yes,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Electronic Check,66.72045,262.6106,6241.530828,3,4,3,3,3,3,2,5
6563,1,67,18056.75,Female,No,5.848469000000001,17,0,1,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,Yes,Yes,No,Electronic Check,61.246019999999994,210.127,5521.477482,5,4,5,3,4,4,4,3
6564,1,73,64333.09,Female,No,7.715578999999999,14,3,0,No,Month-to-month,No,No,None,Yes,No,Yes,No,No,No,Yes,No,No,Credit Card (automatic),53.83688000000001,107.4806,4633.252261,1,2,2,2,5,3,2,2
6565,2,63,6587.88,Male,No,8.292211,15,2,0,No,One year,No,Yes,None,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Electronic Check,56.86558,222.6792,5410.603621,2,3,4,5,2,4,4,5
6566,4,30,66543.75,Female,Yes,8.800138,13,3,0,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Credit Card (automatic),38.342079999999996,204.9496,3692.038737,4,4,3,4,3,3,5,5
6567,3,33,21495.16,Male,Yes,11.8343,9,3,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Electronic Check,43.765229999999995,242.6281,4413.16902,3,4,3,2,4,4,2,3
6568,4,20,41144.01,Male,No,7.320253,14,0,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Electronic Check,55.72148000000001,204.96099999999998,5265.888272,5,5,5,4,3,4,5,4
6569,0,73,5225.27,Female,No,12.87664,10,0,0,No,Month-to-month,Yes,Yes,None,Yes,No,No,No,No,No,No,Yes,No,Bank Transfer(automatic),67.76235,114.9658,5632.15471,4,4,3,3,2,4,5,4
6570,4,58,47620.86,Male,No,7.801760000000001,9,1,0,Yes,One year,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Yes,Mailed Check,46.23103,179.9476,4194.479859,4,4,3,3,4,5,4,4
6571,1,65,55588.22,Female,No,8.966095,10,1,0,Yes,Two Year,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Yes,No,No,Credit Card (automatic),49.22513,204.9634,4457.4886369999995,3,3,3,3,3,4,4,3
6572,3,59,38188.95,Male,No,11.38973,17,2,0,No,Month-to-month,No,No,None,Yes,No,No,Yes,Yes,No,No,Yes,No,Credit Card (automatic),58.29773,149.9845,5256.320982,3,3,5,2,5,2,3,4
6573,3,42,83714.62,Female,No,9.032608999999999,12,0,1,No,One year,Yes,No,None,Yes,No,No,Yes,No,No,No,No,Yes,Credit Card (automatic),47.672990000000006,102.4746,4114.377391,6,5,6,2,5,4,4,4
6574,0,32,10056.65,Female,No,10.27047,11,0,1,No,Month-to-month,No,No,None,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Electronic Check,60.36626,139.9678,5295.005642,5,5,4,4,3,4,4,3
6575,3,68,32605.98,Male,Yes,8.850497,9,2,1,No,Month-to-month,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Bank Transfer(automatic),66.83431,287.6427,6264.921287,3,3,4,4,3,3,5,2
6576,8,24,5881.96,Female,No,8.421673,8,2,0,Yes,Two Year,No,No,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Bank Transfer(automatic),63.097,172.4555,5826.009497,3,3,2,5,4,3,2,3
6577,2,43,14890.08,Male,No,1.33256,10,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Bank Transfer(automatic),61.322359999999996,172.4624,5494.745121,3,2,3,4,3,5,4,2
6578,1,39,47509.48,Male,No,10.68038,11,2,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No,No,Mailed Check,65.0017,172.4624,5778.552531,4,4,5,1,4,3,2,1
6579,6,60,15659.82,Female,No,6.060003,11,0,1,No,Month-to-month,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Yes,No,Yes,Electronic Check,62.03561,172.4441,5524.694912,3,3,4,4,4,4,2,4
6580,9,88,100224.4,Male,No,11.35857,11,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,No,Yes,Mailed Check,52.29776,149.9483,4680.412054,4,4,4,2,4,5,2,4
6581,1,86,14328.24,Female,No,11.38973,12,0,1,No,Month-to-month,Yes,No,None,Yes,No,Yes,No,No,No,Yes,No,Yes,Credit Card (automatic),63.21825,107.4806,5359.3197979999995,2,2,2,4,3,4,4,5
6582,0,51,85374.14,Male,No,8.988367,13,0,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,No,No,No,Electronic Check,64.31709000000001,124.9781,5429.739240999999,3,3,4,3,3,5,3,5
6583,2,78,17085.1,Female,No,13.74632,11,1,0,No,One year,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Bank Transfer(automatic),61.3942,184.9634,5856.252246999999,3,2,4,3,4,4,4,4
6584,0,37,9355.0,Female,No,11.2259,18,1,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Bank Transfer(automatic),64.395,204.9797,5635.691786,2,3,3,3,5,2,1,2
6585,3,35,12182.47,Female,No,11.29008,6,3,0,Yes,Month-to-month,No,No,DSL,Yes,No,No,Yes,Yes,No,Yes,No,No,Bank Transfer(automatic),67.86102,152.4579,6485.9451420000005,5,5,5,3,4,5,5,5
6586,3,61,60320.53,Male,No,10.77978,8,3,3,No,One year,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,No,Electronic Check,55.004630000000006,149.9598,4876.001451,4,3,3,4,4,5,4,4
6587,4,55,41735.26,Female,No,7.266216,14,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,Yes,No,No,No,Yes,Credit Card (automatic),50.61987,147.4738,4429.146624,4,3,3,3,4,2,4,4
6588,3,81,16415.89,Female,No,10.377410000000001,10,0,0,No,Month-to-month,Yes,No,None,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Electronic Check,64.01061999999999,172.4871,5678.090395,3,3,2,4,4,3,4,2
6589,0,44,12857.68,Male,No,6.076788,10,1,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,Yes,Yes,No,No,Yes,Electronic Check,61.41438,137.4872,5219.170675,3,5,4,4,4,3,3,5
